Gene,p_value,fold_change
200674_s_at,6.407114612152886e-08,1728.1497674418597
200675_at,2.2316498711530558e-08,1782.7460465116283
200676_s_at,0.009908343644886755,88.86440697674419
200677_at,1.3432820678711566e-06,1157.1099999999992
200678_x_at,2.5123463534344745e-06,433.1837906976742
200679_x_at,3.1264815303846763e-10,346.4406976744188
200680_x_at,0.00047802057985778663,806.1844186046505
200681_at,0.00043665088684580026,722.5655116279072
200682_s_at,8.996443314652088e-07,517.6805116279072
200683_s_at,0.08749351096562204,59.0588790697675
200684_s_at,4.539213226216223e-08,488.3697906976747
200685_at,0.047265449151986105,75.42409767441859
200686_s_at,0.0022015603063713905,882.2941860465116
200687_s_at,0.0027588550324907186,137.875
200688_at,3.768478924447649e-09,390.6182325581394
200689_x_at,1.087568625525464e-07,2337.1291162790694
200690_at,4.981049231907934e-07,291.1673209302325
200691_s_at,7.981013185524357e-09,976.4857906976747
200692_s_at,3.4975743111595143e-07,437.1281674418606
200693_at,2.157204553479528e-10,1063.7475116279072
200694_s_at,3.9317751398165256e-11,1198.6856046511632
200695_at,7.675354112925744e-05,381.98379069767464
200696_s_at,0.00028984826081566474,1327.829139534883
200697_at,0.0031863456073579098,142.3638372093024
200698_at,1.7980507199790772e-08,634.8297441860465
200699_at,2.140856631784972e-10,945.47988372093
200700_s_at,1.503145834307618e-11,1635.9100232558137
200701_at,1.5568269778245258e-07,735.5056744186045
200702_s_at,2.9710025683809104e-07,71.985811627907
200703_at,8.516874003723755e-06,862.2590000000005
200704_at,4.353171814738873e-05,655.1008837209301
200705_s_at,2.2930076617725404e-08,1602.999302325582
200706_s_at,2.4679117131472323e-05,332.5642837209303
200707_at,1.544600772870375e-08,151.36723255813956
200708_at,8.585197607781191e-05,372.4948139534886
200709_at,1.0604864813106397e-05,324.0121813953488
200710_at,1.6830067832676376e-05,943.0910000000001
200711_s_at,2.6844391010478056e-06,894.8600000000001
200712_s_at,9.311429481265383e-08,357.1314186046511
200713_s_at,2.129094192985043e-05,587.1661162790699
200714_x_at,3.604626275010127e-05,865.5921395348842
200715_x_at,0.0007597098690293673,1203.384930232558
